uid;type;language;title;size;country;newspaper;issue;pages;nb_pages;relevance;year;is_on_front;date;persons_mentioned;locations_mentioned;content;access_right;content_provider;is_content_available;collections;[total:5,available:100]
JDG-1908-06-12-a-i0081;;fr;;1807;CH;JDG;JDG-1908-06-12-a;6;1;0.0;1908;False;1908-06-12T00:00:00Z;M. José Monné|Lucerne Luccrue|Regina Hôtel|Bella Vista|Les Rasses|Val de Jonx|Les Chamois;Bellevue|Jura|Nord|Victoria|Victoria|Eden|Nord|Victoria|Reichenbach|Porrentruy|Jura|Victoria|Spiez|Thoune|Espagne|Aarau|Baden|Hof|Victoria|Bristol|Fribourg|Aigle|Suisse|Belley|Bulle|Arosa|Bristol|Bristol|Nord|Tivoli|Flora|Sursee|Neuchâtel|Bellevue|Paris|Nord|Victoria|Sarnen|Saint-Gall|Flora|Wil|Schaffhouse|Schwytz|Soleure|Soleure|Olten|Suisse|Suisse|Lugano|Bristol|Lausanne|Sierre|Martigny|Saint-Nicolas|Sierre|Bellevue|Bellevue|Victoria|Lausanne|Nord|Globe|France|Aigle|Victoria|Eden|Suisse|Montreux|Morges|Nyon|Nord|Espagne|Lausanne|Suisse|Vevey|Angleterre|Zoug|Zurich|Zurich|Bellevue|Victoria|Lausanne|Fougères|Vevey|Montreux|Paris|Jura|Nord;"Berne Iterur. Hôtel Bellevue. Hôtel Ruof. Hôtel Pfistern. 11 ôtel Zâri ug. erb o f. Hôtel du Jura. Hôtel de la Poste. Hôtel Biiren. Hôtel Sc-hm-izcrhof. Hôtel Solimieden. Hôtel Métropole. Hôîel Stadthof. Hôtel Eiger. Hôtel du Simplon. Grand Hôtel et Beraerhof. Pension Villa Frcy. Pension Joliment. Bestauraut Brand. 'Restaurant .. Rathskellcr. Restaurant ? .. Locomotiv. Kornhauskeller. Caffehalle Bœrenhœfli. Café Spanische Weinhalle. Café-Brasserie du Nord. Café Bubenberg. Café Rudolf. Café Hâokerbrau. Café Imhof. Café du Théâtre. Café Dufour. Café Koth. Buffet de la Gare. Kumial Schiinzli. Bodega Espagnole, Waisenhauspl. 9. Cantine militaire (casernes). Salle de lecture, caserne Beuudenfeld. , 15 « -lii. Hôtel Blumlisalp. Pension Fiiedegg. Bicnnc. Hôtel de la Couronne. Restaurant de la Gare. Restaurant Rûsehli. Café de la sali »', de lecture. Société du Casino. ""M. José Monné, Spanisehe Weinh. Deléraonf. Casino. « Mteosbncli. Hôtel Giessbach. CiritnniiuU ». Hôtel Grimmialp. iirind « hvald. Hôtel Strahlegg. Hôtel Terminus et de la Gare. Hôtel Victoria. Ileiititricli. Bad Heustrich. S ! lli < riin » en. Pension Marbach. Interlaken. Hôtel Oberland. Hôtel Interlaken. Grand Hôt° l Victoria. Hôtel Eden. Grand Hôtel. Hôtel Jungfrau. Hôtel du Simplon. Hôtel Royal St-Georges. Hôtel du Nord. Kurhaus Confiserie Schuh. liamfcrstfg. Grand Hôtel Victoria. Lauaeirihal. Pension Rhyn. Café-restaurant boissons non alcooliques, Café Cardinal. Lenfc. Bains. IMacolin. Grand Hôtel. Mtirlncen. Hôtel de laCroix-Blanche. Hôtel Reichenbach et Alpes. IHiirrcn. Grand Hôtel des Alpes. Grand Hôtel et Kurhaus. N » pf sur Trub. Hôtel-pension Napf. Nciireville. Hôtel du Faucon. Porrentruy. Grand Hôtel International. Saigsielégier. Hôtel de la Gare. Café du Jura. SI- Beatentarg. Hôtel Victoria. Pension Schonegg. St-Imier. Hôtel des XIII Cantons. Brasserie Hauert. Sehleevvcgbad. Bains. gehynJge-Flatte. Hôtel Scbynige-Platte. Spiez. Hôtel Kurhaus ? SchloKS Hôtel Schonegg. Hôtel-Pension Kriea. Thoune. Hôtel du Faucon. Frf-ienhol'. Café d'Espagne. Lesezimmer in der Oftizierskaserne. Weis-seubiirg Bud. News Kurhaus. Altes Kurhaus, Wengen. Hôtel National. Appenzell (Rb .-Ext.) Ileldeii. Hôtel de la Couronne, llérlsan. Salle de lecture (casernes). Argovie Aarau. Hôtel du Bœuf d'or. Hôtel Gerber. Aarburg. lïfttf'l ? .. Krone. Baden. Hôtel Vcrenahof. Grand Hôtel. Hôtel Waage. Hôtel Quellenhof Hôtel Ochsen. Hôtel z. Roseulaube Hôtel Blume, Hôtel Stcrnen. Café z. Sensé. Casino Gesellschaft. Schfiiznacli-lcs-Bains.. P >; iins. Zofingue. Spauischo Weiuhallc. Baie Baie. Hôtel des Ti-ois Rois. Hôtel BeriHii-hof. et du Parc. Hôtel des Balances. Hôtel Schweizerhof. Hôtel Continental. Hôtel de la Cigogne. Hôtel Métropole. Hôtel Central. Hôtel Mûnchner Hof. Hôtel Victoria. Grand Hôtel de l'Univers. Hôtel Bristol. Restaurant Kroneuhallc. Restaurant zur Magd. Restaurant Haberthur. Restaurant z. Salmen. Restaurant Continental. Grand café Métropole. Café Spitz. Buffet S. B. B. Sissncli. Alkoholfreies Volks Haus. Fribourg Friboiirg. Hôtel Terminus. Hôtel de, la, Tête Noire. Hôtel de l'Etoile. Hôtel de l'Aigle Noir. Hôtel du Faucon. Hôtel Suisse. Restaurant des Charmettes. Brasserie du Midi. Brasserie Belley. Brasserie Viennoise. Café-Restaurant Continental. Café Pfauner. Buffet de la Gare. Bulle. Hôtel des Alpes. — Terminus. Hôtel du Cheval Blanc. Hôtel de Ville. Hôtel Moderne. Café Gruyérieii. Èstavayer. Hôtel du Cerf. Café de l'Union. Wontbarry-lcs-Bttina. Grand Hôtel. Morat. Hôtel Couronne. G-laris « taris, Grand HôtelGlarnerhof. Casino dans l'Hôtel des Trois Suisses. Grisons € « ire. Hôtel Steinbeck. Andecr. Hôtel-Pension Sonne. Arosa. Hôtel \'; ii ;. ; ::,: ia. € eleriiia (ICngadine). (jresta Palace. Wavos-Plat /. Hôtel Hhœtia. I ^ e Pr < se. Kurhaus. r I * assus ! î,. Kurhaus Passugg. i'itz Hlandaiin, près Ilunz. Villa Buenos-Ayres. Ponlrrsina. Hôtel du Glacier Roseg. St-Morltz-les-Bains. A .- (r. Kurhaus et Grand Hôtel des Bains. St- Moritz- Dorf. Hôtel Bristol. Hôtel La Margna. Hôtel Seh weizerhof-Château. Ifôtel Philipp. Restaurr, nt Steinbeck. Sainaden. Hôtel Bernina. Savognio. Hôtel Pianta. Scoute. Hôtel de la Poste. Sdiuls-Tiirasy. J rivat Hôtel Hohenfels. Hlb Maria. Hôtel Edelweiss. SllïapIuiiH. Hôtel z. Sonne. Vulpera. Hôtel Schweizerhof. Hôtel Waldhaus. Lucerne Luccrue. Hôtel des Balances. Hôtel du Lac. Hôtel Rœssli. Hôtel Schweizerhof. Hôtel Monopole et Métropole. Hôtel Waldstâtterhof. (h-and Hôtel National. Hôtel Hirschen. Hôtel Bristol. Hôtel du Nord. Hôtel-Pension Tivoli. Hôtel du Cygne et Rigi. Hôtel de la Croix-Blanche. Hôtel de l'Europe. Hôtel du Briinig. Hôtel garni Alpina. Restaurant Rosengarteu, Grand restaurant Stadthof. Café Flora. Kursaal. PPB "" Sursee. Spanisehe Weinhalle, |'VHKiiaii. Parle Hôtel. Itffl Hôtel Vitznauerhof. Kastanlenbaum. Hôtel Kastauienbaum. Krleiiz-b / l / iiferne. TTAtel-PetHion Pilatris, IVcggls. ilule l Paradiez. Neuchâtel Ncurhâtel. Hôtel Bellevue. Hôtel du Vaisseau. Hôtel du Soleil. Hôtel du Hôtel du Raisin. Hôtel des Alpes. Grand-Hôtel du Lac. Brasserie Grambrinus. Brasserie de, la Promenade. Café des Alpes, Café, Strauss. Café de la Poste. Champ du Stouliu. Hôtel du Sentier des « Gorges-(! hau. Y-de- Fonds. Hôtel Fleur-de-Lys. Hôtel de Paris. Grand Hôtel Central. Ariste Robert, café-brasserie. Brasserie du I mars. Café de la Place. Café du Nord. Colombier. Salle de lecture, caserne. Flciiricr. Hôtel Victoria. Locle. Hôtel des Trois-Rois. Obwald Engclberg. Hôtel National. Hôtel Engel. Lungern. Hôtel Kurhaus et Park Hôtel. Sarnen. Hôtel Obwalduerhof. Nidwald Bcckctiricd. Park Hôtel Nidwalduerhof. Hôtel de la Lune. Scho'neck. Kuran & talt. Saint-Gall Saint- < Jall. Hôtel du Cerf. Hôtel Hecht. Hôtel VValhalla. Wiener Café. Lesezimnier der ofJmere (Kaserue). Bagai. Hôtel Sehwei 7, erhof. /; Hôtel-Pension Villa Flora. Hôtel Central. Kursaal. RapperswjJ. Hôtel du Lac. Itorschacli. Hôtel Anker. Wallcnstadt. Salle de lecture, caserne. Wil. Hôtel Sehônthal. Schaffhouse Sehaffhoiise. Hôtel Millier. Hôtel Schwanen. Casino Gesellschaft. Ncubauseii. Kurhaus Hôtel Schweizerhof. Schwytz Axcnstein. Hôtel Axensteiu. Brnnnen. Hôtel Mythenstein. Hôtel Germania et Drossel. Hôtel du Cerf. (« 'ersau. Hôtel-Pension Seehof. (• oldau. Hôtel et Restaurant-Bellevue. Rigi-First. Hôtel Rigi-First. Rigi-KlusterlI. Hôtel z. Sonne. Soleure Soleure Hôtel z Storchen ... Hôtel Terminus. Olten. Bahuhoi'restaurant ;. Scha'uemvcrth. Hôtel de la Cigogne. Tessin Bellizona. Café Moretti. Airolo. Hôtel Motta. Bignasco. Hôtel du Glacier. Brissago. Grand Hôtel. Hôtel du Myrte. Faido-gare. Hôtel-Pension Faido. Locarno. Hôtel Métropole. Grand Hôtel de Locarno. Hôtel Suisse. Hôtel du Lue. Hôtel Reber. Café Suisse. Lugano. Regina Hôtel. Hôtel-Pcns. Berna et Bella Vista.'Hôtel Garni Walter. Pension sœurs Induni. Café-Brasserie Saal. Cafîe Peroni. Salon de lect. Banq. Suisse-Italienne. Lugano-Station, Hôtel Bristol. Lugiino- Paradiso. Hôtel Reiehmann. Hôtel Meistev. Novagglo. Pension du Lenio. Olivone. Hôtel Olivone. Tesserete. Restaui'ant Baiifi-Fuuiasoli. Thurgovie Rlieiufelden. Grand Hôtel des Salines. Hôtel Dietschy a / Rhein. Valais Sic ». Hôtel du Midi. Grand Hôtel et Terminus. Café-Brasserie Messerl i. Café Industriel. Café de Lausanne. Café de la Planta. Café, du Grand-Pont. Cafêdn Cheval lilauc. i Bérisal Hôtel de Bérisal. Bourg-St-Picm. Hôtel Napoléon I"". Brigue. Hôtel et pension Muller. Café du Commerce. Cuampéry. Hôtel de la Croix fédérale. Hôtel des Alpes. Cliampcx. Hôtel-Pension du Lac. Crans sur Sierre. Grand Hôtel du Parc. Fionnaj. Hôtel du Grand Combiu. La Soliste. Hôtel de la Souste. tes Handères. Hôtel des Haudères. Lnèclie-lcB-Bains. Café des Touristes. Martigny-Bourg. Café Bianchetti. Martigny- Ville. Hôtel National. Hôtel Kluser. Grand Hôtel du Mont-Blanc. Sur Martigny. Hôtel du Vclan. Mouthey. Hôtel du Cerf. Café de la Place. Margfhs, Hôtel de la Forêt. Saint-Nicolas, (ïrand Hôtel et Pension. Salvan. Hôtel pens. del'Union, Sierre. Hôtel Terminus. Hôtel Château Bellevue. Café de la Terrasse. Simplon-Kulm. Hôtel-Pension Bellevue. Vcnnala-siir-Sierre. Société des Hôtels de la Forêt. Viègc. Hôtel des Alpes. Yernayaz. Hôtel Victoria. Zinal. Grand Hôtel des Diablons. Vaud Lausanne. Hôtel Gibbon. Hôtel du Nord. Hôtel du Grand-Pont. Hôtel Terminus. Hôtel Richement. Hôtel Beau Site et du Belvédère. Hôtel Continental. Hôtel Central. Hôtel-Pension Ste-Luce. Grand Hôtel des Messageries. Hôtel-Pension Beau-Séfour. Restaurant des Deux-Gares. Restaurant International. Brasserie Bavaiïa. Café-Brasserie du Musée. Café de JM > Gare (Chauderon). Café du Grand-Pont. Grand Café du Casino-Théâtre. Café Amslcr. Café de Tempér. à la Violette. Café Occidental. ^ Café National. ""Café du Commerce. Café du Globe. Café de l'hôtel de France. Café Vaudois. Kursaal. (Pontaise) Cantine militaire. Salle, de lecture, cas. Pontaise. Aigle. Hôtel Beau-Site. Hôtel Victoria. Grand Hôtel. Aubonnc. Café du Commerce. Avenclies. Hôtel de Ville. Avants-sur- Montrcux. Grand Hôtel des Avants. Hôtel de Jainan. Bangy-sur-Clarens. Hôtel Beau-Site. Béguins. Pension Cuendet. Çex-lcs-Bains. Kœhler's Grand Hôtel. Bcx. Hôtel de Crochet. Bains et Grand Hôtel des Salines. Bière. Salle de lecture (caséines). Hôtel de la Paix. Hôtel Belmont. Hôtel de l'Europe. Hôtel Breuer. Hôtel Beau-Rivage. Hôtel Eden. Hôtel des Palmiers. Hôtel Suisse. Montreux Palace Hôtel Splendid Hôtel. Pension Barbier. Pension Lorius. Pension Joli-Mont. Café-Restaurant des Palmiers. Kursaal. Morges. Hôtel du Mont-Blanc. Moudon. Hôtel de la Gare. Nyon, Hôtel des Alpes. Café du Nord. Café de la Banque. Café du Soleil. Orl » e. Café des Arcades. Ouchy. Hôtel Beau-Rivage. Hôtel du Parc. Café de la Gare. Rossinièrc. Hôtel pension Grand Chalet. Saint-Cergucs. Grand Hôtel de l'Observatoire. Sainte-Croix. Hôtel d'Espagne. St-Légier sur-Vevey. Hôtel du Roc. Sauvabciin sur Lausanne. Hôtel-Pension Village Suisse. Territet. Grand-Hôtel de Torritet. Hôtel Mont-Fleuri. Hôtel de Hollande. Hôtel-Pension Bon Port. Buffet de la Gare. Tour-de- Pcilz. Pension Comte. Vallorbes. Hôtel de Ville. Hôtel Croix-Blanche. Buffet de la Gare. Vevey. Hôtel du Lac. Hôtel des TroisCouronnes. Hôtel du Pont. Hôtel Mooser. Hôtel des Trois Rois. Hôtel du Château. Hôtel-Pension des Familles. Grand Hôtel et Palace. Hôtel d'Angleterre. Hôtel Friedrich. Vcvcy-la-Tour. Hôtel des Alpes. Vcytaux. Hôtel Bonivard. Pension Massou. Villars-sur-Ollon. Grand Hôtel du van. Villeneuve. Hôtel du Port. Hôtel Byron. ïverdoii. Hôtel du Paon. Hôtel de, Londres. Hôte ! des Bains. Grand café Central. Café du Commerce. Buffet do la Gare. Pension La Prairie. Zoug Bcliœnbrunn. Bains. Zugefberg. Kuranstalt Scliôufels. Zurich Zurich. Hôtel Central. Hôtel Bellevue, et Palace Hôtel. Hôtel Sehwcrt. Hôtel Victoria. Hôtel-Garni Wanner. , Caux-sur-Territet. Grand Hôtel do Caux. Hôtel Palace, Caux Palace Cliateau-d'Œx. Hôt .-Pens. delaCheneau. Grand Hôtel-Pension Beati-Séjour. Hôtel de l'Ours, S. A. Cliaiuby sur Montreiix. Grand Hôtel des Narcisses. Chcseanx près Lausanne. Pension Bel-Air. Chésières-snr-Bex. Grand Hôtel du Chamossairc. Cliexbres-sur-Vevey. Hôtel Bellevuo. Clarens. Hôtel Kettercr. Hôtel-Pension Verte-Rive. Hôtel Mirabeau. Royal-Hôtel. Hôtel Eotli. Hôtel du Châtelard. Hôtel-Pension Sans-Souci. Coppet. Café-Restaurant du Port. Café de la Gare. La Coudre sur l'isle. PensionGruaz. Fcydey-sur-Aigle. Grand Hôtel. tiiquei. "" Grand Hôtel des Bains. Gland. Sanatorium du Léman. Glion. Grand Hôtel Righi Vaudois. Hôtel de Glion. Hôtel-Pension du Parc. Jongny sur Vcvc'y. Hôtel du Pare. Lavey-les-Bains. Hôtel des Bains. Les Rasses. Grand Hôtel des Basses. Hôtel-Pension Germania. Le l'ont (Val de Jonx). Grand Hôtel du Lac de Joux. Leysiii. Grand-Hôtel Anglo-Américain Les Chamois. Lcysin gare. Pension des Fougères. Ligneroiles. Pension du Versé. Mont- rèlerin-sur- Vevey. Hôtel Belvédère. Grand Hôtel. Hôtel des Alpes ; Montreux. Hôtel Coiitinentel. Hôtel de la Gare. Hôtel de, Paris. Grand-Hôtel National. Hôtel Monney. Hôtel Central. j Intel du Parc. Hôtel Baur, au Lac. Hôtel du Jura. Hôtel de la Poste. Hôtel du Gothard. Hôtel Limmathof. Hôtel Augustinerhof. Hôtel Liuthescher. Hôtel z. Pfauen. Grand Hôtel National et Terminus. Hôtel Royal. Hôtel de l'Etoile d'Or. Hôtel Bernerhof. Hôtel Merkur. Hôtel Métropole. Hôtel du Simplon. Hôtel du Briinig. Hôtel Stadthof. Hôtel-Pension Continental. Hôtel weisses Krouz. Grand Hôtel Bollevue au Lac. Pension Alpenblick. Restaurant zum Kropf. Restaurant Kronenhallo. Restaurant Urania. Bierhalle Widmer-Haller. Grand Café Zuricherhof. Café-Restau rant du Nord. Café-Restaurant Paradeplatz. Alkoholfreies Restaurant. Herberge znr Heimat. Café z. Franziskaner. Café Strohof. (iorgot et Cie, Café Espagnol. Café Métropole. Café des Banques. Wiener grand café. Café du Dézaley. Cai'é de la Terrasse. Café Vaudois et Valaisan. Café Ur-Wien. Buffet de la Gare. Xeiimunster. Z. Tiefenau. Detliberg. Kurhaus Hôtel-Pension Uetliberg. Wâdcuswil. Hôtel de l'Ange. Wlnterthur. Hôtel Krone. Hôtel Walhalla. Hôtel Terminus. ";OpenPrivate;SNL;y;dev-bulk-test,local-eb-lbsMgd4k,local-mr-q_1EtALV,local-YaqV7H-D-NECai0RE;
